account_id,account_age_days,followers_count,following_count,post_count,profile_completeness,verified,posts_per_day,average_post_interval,posting_interval_std,reply_ratio,repost_ratio,original_post_ratio,activity_burst_score,average_likes,average_replies,average_reposts,average_quotes,engagement_rate,engagement_variance,duplicate_content_ratio,average_text_length,hashtag_frequency,mention_frequency,url_frequency,repeated_hashtag_ratio,label,followers_following_ratio
248,1131,8791,139,47328,0.890929074863091,1,4.090613718271523,47.1525311176709,11.355020079629266,0.2877344642332502,0.3766217807157572,0.2810141137943488,1.5226660357707675,49.43095277727778,21.989238227873468,98.40894639665142,3.963927728433363,0.029960154274019178,0.7081131719488067,0.01820605284207527,95.03674181061923,0.4966794490971861,0.42118556223030534,0.08379214061239129,0.09434281072652854,0,63.24460431654676
238,3142,1291,1191,2122,0.7099609326374099,0,4.199464222701015,29.904186973778074,19.839328782174206,0.5508870142731144,0.07315781609205416,0.6946124843580149,2.560425297071267,17.547559110649548,5.738033429590789,14.661455715984228,14.185922542815362,0.04819348234482713,0.38385883806216736,0.04742125777707465,88.99827923654406,0.1468412548805183,0.5010578886756992,0.18993785962236498,0.040410984774295715,0,1.0839630562552476
118,756,5981,1459,25361,0.7019157615150501,0,2.005300799338695,19.09936353959696,13.013278565403565,0.48222036403775215,0.32196724997811466,0.5118465546882074,1.3267335167968404,354.6541384209481,10.973208820457923,83.63785774103994,18.729866626204515,0.05533474911309607,1.7744653366667742,0.013120804084810722,171.3026496567166,0.47830185027594907,1.0038501991590947,0.22935165086485743,0.027096320787121955,0,4.099383139136394
43,927,6714,810,4297,0.8538065533049526,0,1.4181603558300448,26.72919565162308,12.210093507977085,0.5199008033322133,0.35902018578155276,0.39992053269415684,2.8160370908433245,262.6691994659049,6.780651697775017,27.46658697879054,3.8463154556870105,0.038774876440586886,1.626103034163777,0.00635513068853702,131.1171821018547,0.49738060934100725,0.44616913852942164,0.055431470885278084,0.07021643286483124,0,8.28888888888889
221,3549,6641,930,41696,0.9580367191567614,0,2.837236367767718,46.41726927528261,22.82204328930892,0.10498938832922469,0.06736503066859312,0.5735386246644232,2.9830655516547733,70.47301397374844,7.324491099613192,28.613504245831432,6.101993736390532,0.08415067434621978,0.2575377046495142,0.048195800603659425,129.81693187029407,0.4733621652714355,0.566517949644286,0.11028869003740155,0.05218844619274783,0,7.140860215053763
177,3522,4179,1355,6650,0.7822645607046009,0,4.91583690723761,46.06042847403405,4.098784100890634,0.27713566360860786,0.3547341619439312,0.2094218794962026,1.1939313419308495,87.94543695573071,44.33282797059309,34.23951232958596,2.578051701469979,0.07901640080359958,0.5057212079795076,0.005500886056377181,110.46953130496738,0.30486928223745313,1.4816159725342188,0.19805257834800477,0.08903025571135204,0,3.0841328413284135
321,468,6142,1115,22020,0.7542930858128469,0,0.8133851667308258,43.86888409382987,5.586777412495002,0.3976516329637445,0.36584456165013624,0.7911353110056822,2.3497864061083096,449.4878320115845,18.000988568501707,72.10546608978719,12.516823899647516,0.010527825509844518,1.2432045563788836,0.031663445866874446,153.40250117530474,0.8223046733364652,0.7040936270886746,0.3184135598947786,0.0191773458293671,0,5.508520179372197
154,757,9067,1285,31980,0.8465929571213997,0,1.7237737675788396,33.793308148340415,13.472112051872383,0.4384703914984187,0.12654843011325415,0.20447462881903175,2.979010666768645,411.51882650705363,48.85426422843545,3.979712733565255,3.144077671139085,0.015378604676054598,0.9231767713871529,0.04669937092563087,91.22898678855017,0.6116249819411377,0.7908275528419637,0.35899269050931676,0.09328462213602992,0,7.056031128404669
232,2124,7341,1508,32153,0.8678946050460742,0,2.5876911956554975,45.5378521283175,6.555667802638815,0.5274870097807371,0.3204699968827777,0.5377311189681178,2.1069435524196996,401.464667163008,9.779031996217393,91.4834949996878,7.546969544606233,0.06603178580495035,0.7112041005324878,0.007024950489775867,138.38448233070977,0.29242108959645957,1.4061289231879102,0.06537901506848934,0.07215117798434237,0,4.868037135278515
228,1006,8110,896,16958,0.7427486628704539,0,4.932453452633938,9.492115814541325,15.004866671687362,0.26681419791843286,0.3305060216780338,0.6380069316392415,2.1875612638869044,184.43848234309903,47.056294271399736,71.22202051771586,11.034247440399339,0.05753599492807155,1.5606519433702046,0.03791923857949589,51.770136674522504,0.43276402978541995,1.0497534193273066,0.2181048287175863,0.002371636030579061,0,9.051339285714286
418,90,328,2013,6539,0.20224173059791176,0,31.464931189419755,2.9987629742712913,0.9035163456308972,0.8810523622259732,0.795203737941494,0.04654604837401071,13.386571544924571,0.35503390111294275,1.0504044004615942,0.9114716280169695,0.9247474758643617,0.002101451300271276,0.04691660485673987,0.5394849966563708,75.99404007736936,1.4585597743428274,3.0211349431625463,1.7575067308900778,0.6427831011417147,1,0.16294088425235967
204,1074,2882,948,18271,0.9056695861686914,0,4.324889171662979,29.540574443722623,4.239681024889812,0.268603287782876,0.060662290208136044,0.6456616909968445,2.7328463670794,315.6960941936103,43.2850215423379,12.6110141678625,16.96406257105791,0.0915987967256799,0.13686236667460933,0.016033137736821614,160.38547731392148,0.821234381917273,1.428480221222596,0.26682676410931616,0.07708145216643213,0,3.040084388185654
127,3464,4711,1696,7145,0.7320941916480875,0,2.433455657325208,38.715347036514906,5.64649515604343,0.5408453059217541,0.22128738809230608,0.4849079939433437,2.6782932161415047,157.37047926292897,5.248621812186371,98.24825806012478,2.9981850649427932,0.0844849235214238,0.9614908381861093,0.03852189013961685,154.3020099259668,0.7817221456507927,0.4948882330231437,0.1537873880964188,0.07979431892533001,0,2.7777122641509435
330,2284,7814,1764,6395,0.7490571617755067,0,1.8738980451352907,9.408509852477053,11.628549219260476,0.28417360689717563,0.1898315746054272,0.38189260469619213,2.869087761431031,488.75549247258,11.994766010189979,65.22811128184462,11.86992831643703,0.08935380726747262,0.46884466384734713,0.02154915314236292,112.88027123507524,0.1061093566212308,0.5509657279121007,0.3896926380088523,0.0011871346669359295,0,4.429705215419501
32,839,7071,595,15843,0.8252742327354785,0,3.363311092906616,24.7897076202866,2.3232545504089845,0.20131631706767159,0.14695438351409257,0.7706826062436036,1.41766187098918,471.31881864685477,42.036153461319955,44.63263599865612,7.174850210857773,0.0785968760074674,1.7423656756693555,0.021638354085409685,110.31445989735074,0.5946600709954315,1.3356222490952154,0.1292874827739114,0.03307929914276556,0,11.884033613445379
114,3499,6584,523,3217,0.7482279688144924,0,3.0734252205223394,29.396795016320237,4.954046719850062,0.1280880386737195,0.21045099844600335,0.10791177561231574,1.4535452506392914,271.50551474704406,8.249958371360886,93.06722555623983,9.677545291285181,0.05099190148057256,1.6063960860197015,0.0355560908507643,120.04882501672236,0.6384754681264169,0.8722571545473297,0.12397670794778637,0.09600118808191255,0,12.588910133843212
471,38,267,2216,4370,0.2826221008076859,0,26.915058738671153,1.3847641680295426,0.6295902007747823,0.805692499391099,0.604759240139357,0.1577163530216942,7.515130396764008,2.0491923905479705,0.9518533947299266,1.9180879937428155,0.3745361524510411,0.0034630672171255036,0.09961452421241919,0.734281665978314,28.37391183015337,2.7017247770253823,2.81025273541685,0.6634574439558737,0.48212053361157725,1,0.12048736462093863
272,3584,8747,370,29269,0.9615350699776605,0,4.852069768666267,17.173405888353976,19.969148263123994,0.48325752476629236,0.37741957973462353,0.588482949853619,2.781316910923685,300.7274750738429,20.843460781433233,79.55783762575864,0.07836749902186524,0.08132857908592031,0.4995247380135366,0.02411781042913765,40.855838191075655,0.20614480738681012,0.4037918318790831,0.3268467034686113,0.0616224251606953,0,23.64054054054054
141,2260,5832,534,16938,0.874651138052882,1,1.215086754512091,11.341848874745125,23.58516209942008,0.5568942219366296,0.11142206958347509,0.2477881597906262,2.082540221883356,476.93442529413704,35.33961248208528,52.53182644507214,10.840305969594521,0.04722989712248863,0.6766574273811091,0.02432025177680891,174.39971571903087,0.30558326707757816,0.3165213052960033,0.07600468865893888,0.0015643295307434136,0,10.92134831460674
58,606,5791,1268,3208,0.9088061854161377,0,1.971192273521356,9.008889312970462,2.386151994065836,0.3947269947423486,0.34658577569998084,0.501129540433311,2.6573058122365785,411.02539287772044,38.56320129089053,25.810764317341473,4.409409619987397,0.05733519192113135,1.3567857901149385,0.04407429097944553,137.07029171166172,0.4552977850945146,0.7439843463280955,0.08050837812265067,0.02226492352267854,0,4.567034700315458
193,2403,1465,565,34677,0.9534349684350663,0,1.0164599234114786,40.68059832525376,22.920429079056063,0.4482149035180536,0.2132047945289366,0.5335729785565514,1.7986651603984452,26.33455392942041,45.58657774982621,34.96143988077222,3.217205869701958,0.012923793702114847,0.26227611733570405,0.026596648877639573,82.03092958080083,0.7345569557848411,0.7410821403420087,0.44433155683577186,0.07039359073278309,0,2.5929203539823007
25,2689,5696,1474,15828,0.8283319401207587,0,2.9400674247133174,30.42864692812766,8.323011122242754,0.5330478168058458,0.33098382718857516,0.393428013131485,2.1634732948423734,443.75827917027016,26.3825111374288,40.91825874584886,5.166008582551845,0.06874553113995018,1.7316154402062023,0.009131256512655056,119.54676491482971,0.5892360174201628,1.1648613118574722,0.19647650215676093,0.07407798671606725,0,3.864314789687924
18,1134,254,1636,25438,0.806386647292233,0,1.0927794805455286,14.447072608491476,18.249144078911275,0.22544652284555125,0.34307847791955276,0.5607118770083015,2.627446687444455,337.15142536379034,46.10625837002518,84.48640854105085,16.26284008963451,0.03727591850575915,0.3887623467006973,0.007742134081011371,138.26701605102284,0.4220570427773799,0.9949433085349588,0.16350041040377847,0.0030496547852754464,0,0.1552567237163814
266,2320,4848,221,24563,0.8579207982808339,0,2.4814553826575705,4.841108154909618,18.32171919309173,0.34199468408987355,0.16899015232763687,0.7420876466043765,2.0427540429474824,167.27990843076685,14.656021480497763,18.83025249171064,13.178036131497144,0.0860796978119854,0.8207946365879545,0.0019645972575346228,75.72086417109774,0.7579926847032059,1.4426944399506574,0.28133631302867296,0.08050176932346279,0,21.936651583710407
67,1843,4242,1078,25650,0.9632382587891142,0,3.1686995038405286,21.361347326296443,23.432277763959856,0.10687277700567263,0.18495915737966667,0.3420642688872975,1.080571037555997,497.88855376540494,24.61884964906969,76.77646177143377,13.32814609389838,0.06194680086009781,0.9317848068692778,0.003291492168157689,78.273774085475,0.20913840402322303,1.1707663001376079,0.3611774956161175,0.09859915721706594,0,3.935064935064935
209,1622,7366,597,2606,0.8745914205743196,0,2.9544434123310745,21.67826722879027,5.854878986328202,0.5478373888093894,0.36871200102504764,0.7943739230670503,2.097176830109377,444.2971254053768,44.00972083826862,62.834711754944436,16.63883083376104,0.041255962687512804,1.3043899774816397,0.022223998898889555,142.7645061611384,0.5966458601807517,0.6289673638773594,0.3299132656634042,0.01297062579900269,0,12.338358458961475
480,31,473,3598,4198,0.1100058618143874,0,21.837053959211534,2.5395521275632382,0.3043011694045786,0.5613051431955766,0.471845803630867,0.17864722944198935,8.218466352013202,0.6976339027983464,0.48660385596593425,0.68887657685702,0.07989368779136086,0.0033919657320295366,0.06466727531599052,0.6840542379517021,59.498442976106666,2.6275162504986835,2.447615222400018,1.5180698543230307,0.7267444660291238,1,0.13146192329071707
95,702,3772,156,28196,0.9635889959065473,0,2.827710753987242,33.41719645580822,19.189080826440712,0.2842244599582895,0.10422385890020494,0.11161473644281852,1.706205777876779,31.646109829687244,44.112049649131926,7.527871665167362,6.831407740631359,0.016577658192353524,1.9896720877005971,0.035997976968473976,47.4695711838838,0.22678174355577518,1.1788820509509408,0.27713276392115826,0.041104719355605814,0,24.17948717948718
254,2295,9447,188,36296,0.9127181558352749,0,4.069676076972145,12.820878683249722,13.495223983882946,0.21005566295237657,0.3815065120150868,0.3071524206056313,1.9924784438016279,463.3994821100414,22.209156131801443,91.52899403792739,2.532742510367487,0.017628953898369985,0.5987695519180147,0.0020292856067347545,47.86573266480771,0.8210543529657923,0.39937427564046935,0.3230238109020044,0.07480347393415887,0,50.25
267,2815,4949,947,7319,0.9194768565265996,0,3.2688411128141093,24.981112605983952,20.665358339991545,0.10265673783417298,0.07762879103129444,0.3846133761516306,2.7931493169380204,189.1807162066335,47.98472178633009,30.37350462250994,19.782506382174667,0.07544465287661246,1.8305850312805323,0.032745356157392956,187.56924407737355,0.3179651010343909,1.4002893607509084,0.42313180097746295,0.036988862564812486,0,5.2259767687434
24,1320,7306,233,17868,0.9963167169208095,0,3.7976069514481274,45.82336631379295,21.584730057995834,0.39883414135135153,0.3433542412460249,0.1293406517013803,2.2036134678908947,206.85012703105053,48.650608111367205,0.9827552569787845,8.312555640583103,0.06317796406556031,0.3502481168920747,0.025184588061872234,103.72003757814605,0.5819697244773672,0.8768519598543449,0.0770329257597421,0.036999888595997746,0,31.356223175965667
223,3364,9448,553,24252,0.7118856476045071,0,4.450235351684183,35.774302360059856,11.2278558670609,0.36782829967378927,0.08905754998503662,0.5222050840860629,1.7108786747281235,122.55423605884508,39.22235626496213,31.416206383697208,9.213455833099864,0.09720499574568621,0.7464236894573884,0.0011716477683694105,124.44993732729932,0.7172886475778182,0.42243322193742244,0.051961810980461196,0.03811005136118141,0,17.08499095840868
262,2159,4286,59,21672,0.8642777128461209,0,1.3290117765711176,23.726038436254576,18.04558546993592,0.45438282761457716,0.2971861568943418,0.1485758601329284,1.1828439836342763,269.6068134823728,46.41847054514734,45.28833604155117,18.465720420278714,0.08609597297565044,0.48107285321733284,0.015164051303272265,77.93126258786849,0.9763683238346441,1.126381829487911,0.44260826678765336,0.07083240490779703,0,72.64406779661017
427,16,163,4333,9066,0.44318330328933975,0,45.60075604595059,1.6819833632539576,0.9042837841814327,0.5536528600180364,0.786545070808556,0.05001135170203064,7.871522634376287,1.6531647742977102,0.8878899206534379,1.5523037282112457,0.5749534932296414,0.004522126711585751,0.060850461297078655,0.4859579455374998,47.037228736230695,2.250625257420878,2.4875200933120722,1.8593813551068024,0.706856090927114,1,0.03761827832910224
6,3457,5954,484,34061,0.930156486679338,0,3.8976886793582524,26.767639477221817,20.087957509961313,0.4018186002796875,0.22512580617544625,0.348266343489558,2.9954987780204014,419.0388852725855,22.448124421743525,36.66788797029814,2.877523107795603,0.06576243335443782,0.5772648087484877,0.040132812207610995,137.2420429989479,0.46947050591628514,0.5273591126118713,0.291726194721813,0.08591303597512334,0,12.301652892561984
117,3005,4552,1289,42960,0.8522403201282509,0,2.1300594874352976,28.580265443818714,7.321652470483562,0.15269660905390262,0.2835243180179634,0.12818060210646248,1.8836674096039092,53.19661242665445,7.387303372120011,72.53263907358782,1.7483361574216771,0.024784340451033525,0.54135034278326,0.0229126657382524,48.825054496285674,0.12951988684920643,1.2268240073462005,0.10723153514759912,0.017219426742575428,0,3.5314197051978278
46,3244,953,897,35060,0.7661458627210526,0,3.2719345261708055,13.639027600481743,16.90592988409697,0.5885034772194717,0.35204889097560527,0.2025053796219713,1.28693891403604,255.2327919031277,42.35568012515922,57.931340278846086,18.296842997033092,0.0415167871898765,1.3575345932085106,0.04177858525453244,51.61196768715372,0.7354523031742277,1.0030029620451681,0.48329172230081435,0.028893701665758265,0,1.0624303232998886
17,2050,7906,1179,11041,0.7331422339394184,0,1.241666670782467,34.91588601576272,16.336074730500084,0.5825076847272359,0.28371620706110356,0.5730760475728516,1.122892580261575,420.2326616425141,17.47984631924634,85.8322938878858,4.660379287936696,0.01876390561972038,1.514440118891352,0.024878304169436295,144.12613133550428,0.4112457132786346,0.6746220963013476,0.12986682574595532,0.0505028046148767,0,6.70568278201866
463,149,433,2392,1767,0.18781323278400117,0,20.534544759923172,2.8924794221761037,0.6720341338073685,0.7309136756809747,0.8896309328043213,0.10064566907722353,13.059281534153586,1.4840010252591944,0.4091872285835516,0.8673938662139191,0.5852203293909553,0.00123308711345337,0.03682627898719132,0.866180202389097,49.436861846631594,4.1928847263520534,3.995680745455206,0.6305503476373313,0.5164861060390196,1,0.1810200668896321
358,2450,8275,1362,8507,0.8756063093190256,0,1.81498203707854,35.10696544805151,16.82843821929344,0.22074824262843393,0.06762233443927364,0.16022250992306025,2.9125837630267224,94.99973815448269,16.728855236403994,62.96835952592029,8.045208273670841,0.09429131962637553,0.5583642384722529,0.008785762291841293,81.11236792135517,0.3748721486884762,1.0323261894379592,0.27415835338279115,0.019882853028647996,0,6.075624082232012
4,1495,8419,1408,40166,0.9993802331600012,0,4.635169401377995,42.675071612419764,18.886487827394202,0.4283780317372785,0.3795921953303107,0.563244412730147,1.3238460132644274,194.7815848238382,22.376055291500712,70.40314525916568,8.135474971440104,0.04602968815696825,0.554802689049888,0.0245224548367975,179.4133747744452,0.5460885287949224,0.7366912170865785,0.21715850270051218,0.05755495078311033,0,5.979403409090909
219,928,5261,695,35867,0.787498773612791,0,1.985967791921739,27.89308169413718,9.767108615206652,0.44431581465393777,0.2071635687755441,0.692821057100267,2.759202993423524,408.12004073119533,15.940253094868112,74.75206367465049,4.776903208072138,0.07897161525016512,1.920160771172892,0.017749755790697094,94.77345319375851,0.6135981210827102,0.2198442915398387,0.20760647644718455,0.028917825385644316,0,7.569784172661871
406,60,470,4535,6062,0.3494255118721371,0,37.871820558573646,2.8461705309145313,0.11267169695460161,0.577262296907821,0.7920308899142394,0.10642222676740075,13.25671445979478,2.470628705706353,1.0225914924920692,0.07511213948037909,0.5773417251963703,0.00038363685964102945,0.09240778052942694,0.8259631670223591,27.412028640382758,4.11843457016986,1.9161444459053911,1.44155062040111,0.7928910751968772,1,0.10363836824696802
61,2977,5322,721,32380,0.7673321715509982,0,4.444928428226902,42.46579108614773,13.395131609676737,0.2210110399904386,0.07345578821292349,0.29039902374104926,2.881760339118409,231.72416520901496,43.3884838693943,92.77457330754073,18.531707664367623,0.05718292484839631,0.5409492979457136,0.04591425176899789,199.27737771731518,0.471620070630292,0.5518769877548761,0.18027403930387387,0.052777220906887704,0,7.381414701803052
111,2392,2241,105,34219,0.7386609602420335,0,2.344572003633297,22.569507445616118,2.17251499698217,0.11095666438750448,0.33783342391487403,0.3750265762252254,2.2087186394295424,493.51349296720724,2.9763587547841466,99.76722632646592,18.943058720127095,0.05191530199007479,0.40352397444449395,0.020546645248137915,146.20665983063105,0.38343990471303924,0.3723851879708544,0.35211560400355807,0.06379304895796654,0,21.34285714285714
319,1808,4935,650,7460,0.7712629974771632,0,1.9629680694426455,44.88603435980157,12.917692563411954,0.44732047944686393,0.09080407609449387,0.1676513840014266,2.718223515293833,216.4169974533699,9.35266306750046,91.22082367815256,2.8436275277470324,0.047822464162678775,0.9945511967952064,0.045045386513349536,155.04365126937614,0.2753144223795341,0.5567364211263863,0.08003761468284062,0.05813665572045749,0,7.592307692307692
429,72,454,3833,6296,0.25588882340251096,0,39.18798509786883,2.6862632375951927,0.6064403890079826,0.7552233895610265,0.8157083109651556,0.07009404046358558,9.559461857686614,2.813270598356546,1.501622762748878,0.449500076354715,0.6508788374957772,0.00012903584095615538,0.0924147949136699,0.7129046620333581,42.37459918087067,4.436728797644434,3.6698976062400446,1.3911569574131377,0.6408499190061705,1,0.11844508218105922
30,1112,1941,1033,40415,0.9359035043246656,0,3.599983859225408,15.193229557041267,7.887038888015373,0.46826761416739626,0.1037918649954716,0.4516991010164635,1.3253216302109703,138.92683196155573,4.669896258097204,81.16270144448535,4.085129358727928,0.08441810624560259,1.3453283590372564,0.01678046221204507,94.87464315201251,0.14864286461475393,0.6362243622056543,0.054158714782481465,0.03379699792404788,0,1.8789932236205227
438,45,214,3877,1159,0.25339714155505066,0,24.706321842364332,1.1744901447309104,0.1008487382747413,0.7336760370778721,0.7936629187286977,0.18548456729655247,11.770819719511081,4.3271470254134305,1.6953623959244333,1.7354947801634613,0.8890923982489601,0.004645581763456628,0.038641556183058125,0.5080560431520412,34.58005833897684,1.579594637229384,2.2438601871894335,1.9175758300919052,0.6014864000616971,1,0.0551973175135414
472,143,148,1848,1508,0.29639282316435245,0,32.63006256898329,2.008313914111496,0.6012568824977578,0.711725323590357,0.58736551126788,0.14160475679958237,11.946717295969576,4.954006779729689,1.9086919032466017,1.0048055869602535,0.08077921387434361,0.0029609509021460913,0.032954213352388205,0.8432812152824494,27.171734859018596,4.02197862805686,2.1673690288450906,0.8760977390030817,0.5183990172980595,1,0.08008658008658008
27,824,2906,834,34095,0.9038941848079209,0,2.78762246112326,26.27570661778892,3.2780229457676953,0.15295290220187882,0.23757727759824138,0.7155311509749318,1.6761688187325228,480.9012267228145,12.593879352667859,69.33775385188524,13.385365835016698,0.04281097847678781,0.5810822104029556,0.03187023061305918,42.04246824286358,0.4483450107413983,0.7491795270401429,0.36946988304541084,0.07632851902031591,0,3.484412470023981
8,2534,669,1381,6279,0.8439626860911726,0,4.288993488005277,17.945649862809248,6.663869203370478,0.1377918069270335,0.29399753206213325,0.38224542929327654,1.7094571134604253,98.65191723322567,28.350388010631598,97.64565294354102,0.3994586515605625,0.0852662181792214,0.35645912353611997,0.044980624468615754,76.03313603459226,0.22273399452651255,0.9978203604068716,0.12008823028948841,0.022010983001916354,0,0.4844315713251267
454,45,65,1846,1499,0.5737386171978123,0,42.24066018412276,1.8749474659596606,0.3069652738609308,0.6762499442954639,0.8711672474675185,0.1735410919533376,14.114540034548392,1.1551806897352974,0.8887876378315396,0.45374103266298826,0.5065012010369253,0.0017695291312842937,0.08131050471108439,0.7570831529729716,40.683294293004764,2.487211965098143,2.0091061356511295,1.1480371994506124,0.7975703612557612,1,0.035211267605633804
109,1732,9535,352,2982,0.7087741849103677,1,4.035432281361044,10.254033446912137,3.3684709756234605,0.24619155520609656,0.21085442002476806,0.12757428358497358,1.36967679589405,494.4760679453132,12.063688055380828,63.91078469947063,16.21870385345221,0.07062488487970256,0.6450086267296798,0.029048429331579625,169.69661572162576,0.13473240574432047,0.4060970060499006,0.2713441817573707,0.04017936703333638,0,27.088068181818183
38,2171,6755,1820,44909,0.997350587841093,0,3.7690777180085218,25.209806556931632,12.843020857843825,0.39146302840213154,0.06111031788054602,0.5408744581042955,1.6909617074468914,274.40738182254916,29.263588062274536,60.96819082757774,16.016361997195006,0.09699316932009851,1.1326204143077276,0.015492355837663997,135.8844028517747,0.38494219134467167,0.2968636003642321,0.15032750385098914,0.02258814129335759,0,3.7115384615384617
158,3304,8406,116,40486,0.7820879998844997,0,0.7941477090397335,47.47358251084604,12.49180234229534,0.3196053006248587,0.3744933236525573,0.5757880517833417,1.7642789496651385,127.2457776609868,43.607149918934006,44.90377603699617,12.536658088301344,0.05608797190287976,0.7340379943936968,0.01915822342795629,93.83205629080163,0.7241588533416884,0.8626401230846348,0.06822912782359483,0.0791906538422237,0,72.46551724137932
490,116,257,1898,3544,0.5651755885665339,0,11.663838250258781,1.0428510100941797,0.25132697730527237,0.6053874915275658,0.8228131500575094,0.0983622644644912,5.3506494901871875,2.3695988045559595,0.7414213140755681,0.1939027852534294,0.3124058976796318,0.0028204246084431255,0.09893332868282753,0.8646842010875042,24.98367193592039,3.181952592227848,3.998005368493346,1.4843419856132098,0.44493914005031904,1,0.13540569020021076
119,2063,6765,414,7811,0.7861114399524738,0,0.6178851883942915,36.08363345217571,16.95164732017237,0.3048355266879963,0.3517710407803661,0.3783790901031383,1.3689181021197667,176.06189500605245,38.683995524826486,97.44393106384753,16.510696830408314,0.08471825959111859,0.7236846696269403,0.012088225373984081,46.0315824676273,0.9055900261596199,0.34702966125096923,0.1265686885150326,0.028562659968357707,0,16.340579710144926
115,1527,9927,77,28452,0.9453901072357187,0,3.144962123879892,5.924519181593684,23.07455066324895,0.3455478646915826,0.3037521267046916,0.6511603707044911,2.3330439533860696,496.10714154189844,49.24806940195114,2.464440463632267,17.95064653044168,0.06239303225332679,1.820937902209251,0.002598304906559013,183.05592577698548,0.1278735430802591,1.1926936234984062,0.41184916072750927,0.08204612901583151,0,128.92207792207793
176,2087,1222,741,47557,0.8192783193888382,0,3.788694342413284,9.110114248823127,18.034951729938832,0.2207684208508409,0.050228686766454846,0.37789451354523196,1.473847987793447,347.1670985740647,29.582055161026023,43.804407590538375,17.49532125107987,0.09528086136916387,0.4747610657173319,0.0429662475535238,182.3499860114664,0.8435956381976981,0.3519423887682208,0.3426336383330784,0.04026114383401627,0,1.6491228070175439
374,911,8039,647,31407,0.9959890368876541,0,0.5558181632479166,20.601994374380485,3.2448844352277435,0.5185598139153261,0.12317078079739611,0.5081911533697085,2.8900481291611375,465.43177541696224,22.790926066058454,17.396370590333866,2.1161004971302844,0.0836524577255695,1.2472258498031314,0.023458874804638586,112.26223928301407,0.4149059172826588,0.22652209389466826,0.28293752106024556,0.09490796031828169,0,12.425038639876352
182,1962,9979,926,36720,0.763931411207525,0,2.587696190097513,47.29657918126043,4.607057719159334,0.22267615708310554,0.21041325810565142,0.15686074436467087,1.9501797457335361,324.53950642320854,35.35378178084923,18.659009687316754,15.77827925931734,0.08934718142578696,1.0718987175380368,0.00230345848377338,92.09298120304183,0.3210684166439331,0.2832565810242251,0.37418723109155433,0.09279342012370216,0,10.77645788336933
145,3025,4013,1346,16208,0.9614610418457128,0,3.456298203202128,19.218608272465726,15.058340578333292,0.3528170767109794,0.27566083700188654,0.409474924275804,2.6843307533007623,163.59863663940638,40.10190372574198,47.78673549131358,13.68870722138615,0.035010201338898046,0.642601270853409,0.02708801599705077,198.43560553841183,0.3458436583329506,1.115335669003128,0.23159687936615975,0.009328738472196852,0,2.9814264487369986
370,817,6097,1000,22276,0.7948468314930252,0,3.666586898573581,38.71302875814432,8.286683141039532,0.48217669321821366,0.17278668826725546,0.3154396337052044,2.714461874739582,335.12908649204695,10.420638004936505,84.29454824561972,15.96907010102381,0.020190810093321285,1.14631203492011,0.009811714084392782,96.70783871798179,0.8841492893090415,1.4948166183969227,0.17265098696693024,0.09243543461938004,0,6.097
391,971,4819,64,29187,0.7281702147368255,0,0.656016200269175,8.636056579037685,23.35488399901437,0.36383873311084747,0.06143067127457356,0.3771560583371649,1.6258390960576452,297.89989960173824,11.66180905665058,14.431204368748151,1.896983865063122,0.08147211055590452,0.8501338374686864,0.0037571476588793284,110.32124487160829,0.7096076614733647,0.7525031383601568,0.19233155692653098,0.010448239530783466,0,75.296875
196,1773,7286,1519,11882,0.7393734633047162,0,0.8045076285500071,15.410735481952157,19.326079888893144,0.3500563760383135,0.2205428739350178,0.3311992672514591,1.3617838027577966,474.1509504947687,40.092429385712556,2.660836607768413,2.115930405455979,0.09719332215200241,0.890941364234274,0.03342733475569927,122.33137860284808,0.7367705370802385,0.9345939679477018,0.46990094952589384,0.04891965179806156,0,4.796576695194207
405,120,289,2620,4261,0.34035702824217795,0,48.284283840002054,1.6287398477986104,0.5528884750763888,0.5424093798820365,0.8531771055478231,0.1418544023339626,14.37987865459497,3.234733541686527,0.7790983289630449,1.9450289643194854,0.705619804180144,0.00429523164853328,0.08749770586241178,0.6417071216066528,68.56156453916657,4.779341812082949,2.247749598798148,1.6100539174762656,0.4125020564252961,1,0.11030534351145038
276,853,6630,834,29577,0.7546353747066098,0,3.3560207296427365,13.27101841015694,19.747257433284265,0.5015010359789186,0.07163296124122792,0.5757432276766006,2.4997198625765376,235.19298543935042,5.046035743728582,19.71829819680663,10.194521505763595,0.012233549030063424,0.8657736400235511,0.010728241004642492,55.38013627714424,0.21424245190675872,0.7773469067280283,0.31712474500088644,0.07550682041316252,0,7.9496402877697845
455,6,4,3865,3301,0.5422859935291313,0,37.71887175094669,1.7294765815591702,0.2333205298147448,0.9119645965482491,0.8115437645034402,0.0004281838690950446,6.61712778330108,0.23289971043270796,1.1778872970146974,1.5905740895944451,0.08581077170943885,0.004457275322781861,0.003340300657743445,0.49745752818885575,60.87143854473398,1.9763782899704094,3.0162531718181893,1.712547035265225,0.7908729294076373,1,0.001034928848641656
